view,source,target,weight,patents
concept_cpc_group,concept::NANO CARBON LAYER,cpc_group::C25B,1,79181464
concept_cpc_group,concept::NANO CATALYST,cpc_group::C22C,1,110304393
concept_cpc_group,concept::NANO CATALYST,cpc_group::C25B,1,110304393
concept_cpc_group,concept::NANO PARTICLE COMPOSITE,cpc_group::C25B,1,105437834
concept_cpc_group,concept::NANO SILVER,cpc_group::B22F,1,105758218
concept_cpc_group,concept::NANO SILVER,cpc_group::C23C,1,105758218
concept_cpc_group,concept::NANO SILVER,cpc_group::C25B,1,105758218
concept_cpc_group,concept::NANO SILVER LAYER,cpc_group::B22F,1,105758218
concept_cpc_group,concept::NANO SILVER LAYER,cpc_group::C23C,1,105758218
concept_cpc_group,concept::NANO SILVER LAYER,cpc_group::C25B,1,105758218
concept_cpc_group,concept::NANOFIBER CATHODE MATERIAL,cpc_group::C25B,1,118274866
concept_cpc_group,concept::NANOFIBER CATHODE MATERIAL,cpc_group::D01D,1,118274866
concept_cpc_group,concept::NANOFIBER CATHODE MATERIAL,cpc_group::D01F,1,118274866
concept_cpc_group,concept::NANOFIBER CATHODE MATERIAL,cpc_group::Y02E,1,118274866
concept_cpc_group,concept::NANOFIBER COMPOSITE MEMBRANE,cpc_group::B01J,1,115484302
concept_cpc_group,concept::NANOFIBER COMPOSITE MEMBRANE,cpc_group::B22F,1,115484302
concept_cpc_group,concept::NANOFIBER COMPOSITE MEMBRANE,cpc_group::B82Y,1,115484302
concept_cpc_group,concept::NANOFIBER COMPOSITE MEMBRANE,cpc_group::C25B,1,115484302
concept_cpc_group,concept::NANOFIBER COMPOSITE MEMBRANE,cpc_group::D01F,1,115484302
concept_cpc_group,concept::NANOFIBER COMPOSITE MEMBRANE,cpc_group::D10B,1,115484302
concept_cpc_group,concept::NANOFIBER COMPOSITE MEMBRANE,cpc_group::Y02E,1,115484302
concept_cpc_group,concept::NANOFIBER MEMBRANE,cpc_group::C25B,1,118096155
concept_cpc_group,concept::NANOFIBER PRECURSOR FIBER MEMBRANE,cpc_group::C25B,1,118274866
concept_cpc_group,concept::NANOFIBER PRECURSOR FIBER MEMBRANE,cpc_group::D01D,1,118274866
concept_cpc_group,concept::NANOFIBER PRECURSOR FIBER MEMBRANE,cpc_group::D01F,1,118274866
concept_cpc_group,concept::NANOFIBER PRECURSOR FIBER MEMBRANE,cpc_group::Y02E,1,118274866
concept_cpc_group,concept::NANOMICRON MULTILEVEL,cpc_group::C25B,1,97840083
concept_cpc_group,concept::NANOPARTICLE CATALYST,cpc_group::B01D,1,114892955
concept_cpc_group,concept::NANOSTRUCTURE MORPHOLOGY,cpc_group::C25B,1,100959754
concept_cpc_group,concept::NANOWIRE LOADED SILVER,cpc_group::B01J,1,91898287
concept_cpc_group,concept::NANOWIRE LOADED SILVER,cpc_group::C25B,1,91898287
concept_cpc_group,concept::NASICON CELL,cpc_group::C25B,1,67334411
concept_cpc_group,concept::NATURAL GAS,cpc_group::C10L,1,105555372
concept_cpc_group,concept::NATURAL GAS,cpc_group::C25B,1,105555372
concept_cpc_group,concept::NATURAL GAS,cpc_group::Y02A,1,105555372
concept_cpc_group,concept::NB COMPOUND,cpc_group::C25B,1,118083135
concept_cpc_group,concept::NB COMPOUND,cpc_group::H01M,1,118083135
concept_cpc_group,concept::NB COMPOUND,cpc_group::Y02E,1,118083135
concept_cpc_group,concept::NB COMPOUND,cpc_group::Y02P,1,118083135
concept_cpc_group,concept::NEGATIVE POLE CAVITY,cpc_group::C25B,1,112354020
concept_cpc_group,concept::NI ADSORPTION,cpc_group::B01J,1,115484302
concept_cpc_group,concept::NI ADSORPTION,cpc_group::B22F,1,115484302
concept_cpc_group,concept::NI ADSORPTION,cpc_group::B82Y,1,115484302
concept_cpc_group,concept::NI ADSORPTION,cpc_group::C25B,1,115484302
concept_cpc_group,concept::NI ADSORPTION,cpc_group::D01F,1,115484302
concept_cpc_group,concept::NI ADSORPTION,cpc_group::D10B,1,115484302
concept_cpc_group,concept::NI ADSORPTION,cpc_group::Y02E,1,115484302
concept_cpc_group,concept::NI ATOM,cpc_group::C25B,1,108569271
concept_cpc_group,concept::NI FE HYDROTALCITE,cpc_group::B01J,1,105418286
concept_cpc_group,concept::NI FE HYDROTALCITE,cpc_group::B82Y,1,105418286
concept_cpc_group,concept::NI FE HYDROTALCITE,cpc_group::C01B,1,105418286
concept_cpc_group,concept::NI FE HYDROTALCITE,cpc_group::C01G,1,105418286
concept_cpc_group,concept::NI FE HYDROTALCITE,cpc_group::C01P,1,105418286
concept_cpc_group,concept::NI FE HYDROTALCITE,cpc_group::C25B,1,105418286
concept_cpc_group,concept::NI FE HYDROTALCITE,cpc_group::Y02E,1,105418286
concept_cpc_group,concept::NI MGAL,cpc_group::C25B,1,106729837
concept_cpc_group,concept::NI MONOATOM,cpc_group::C25B,1,106729837
concept_cpc_group,concept::NI MONOATOM AGGREGATION,cpc_group::C25B,1,106729837
concept_cpc_group,concept::NI MONOATOMIC ANCHORING,cpc_group::C25B,1,116709402
concept_cpc_group,concept::NI MONOATOMIC CATALYST,cpc_group::C25B,1,116709402
concept_cpc_group,concept::NI NX COORDINATION,cpc_group::C25B,1,106729837
concept_cpc_group,concept::NI ZN BIMETAL,cpc_group::B01J,1,115484302
concept_cpc_group,concept::NI ZN BIMETAL,cpc_group::B22F,1,115484302
concept_cpc_group,concept::NI ZN BIMETAL,cpc_group::B82Y,1,115484302
concept_cpc_group,concept::NI ZN BIMETAL,cpc_group::C25B,1,115484302
concept_cpc_group,concept::NI ZN BIMETAL,cpc_group::D01F,1,115484302
concept_cpc_group,concept::NI ZN BIMETAL,cpc_group::D10B,1,115484302
concept_cpc_group,concept::NI ZN BIMETAL,cpc_group::Y02E,1,115484302
concept_cpc_group,concept::NICKEL ATOM,cpc_group::C25B,1,110888177
concept_cpc_group,concept::NICKEL CATALYST MOLECULE,cpc_group::B01J,1,92565798
concept_cpc_group,concept::NICKEL CATALYST MOLECULE,cpc_group::C25B,1,92565798
concept_cpc_group,concept::NICKEL CATALYST MOLECULE,cpc_group::H01M,1,92565798
concept_cpc_group,concept::NICKEL COPPER BIMETALLIC NANO CATALYST,cpc_group::C25B,1,112719442
concept_cpc_group,concept::NICKEL COPPER BIMETALLIC NANOCATALYST,cpc_group::C25B,1,112719442
concept_cpc_group,concept::NICKEL COPPER BINARY NITRIDE CATALYST,cpc_group::B01J,1,80803000
concept_cpc_group,concept::NICKEL COPPER BINARY NITRIDE CATALYST,cpc_group::C25B,1,80803000
concept_cpc_group,concept::NICKEL COPPER BINARY NITRIDE CATALYST,cpc_group::Y02E,1,80803000
concept_cpc_group,concept::NICKEL COPPER BINARY NITRIDE NANOPARTICLE,cpc_group::B01J,1,80803000
concept_cpc_group,concept::NICKEL COPPER BINARY NITRIDE NANOPARTICLE,cpc_group::C25B,1,80803000
concept_cpc_group,concept::NICKEL COPPER BINARY NITRIDE NANOPARTICLE,cpc_group::Y02E,1,80803000
concept_cpc_group,concept::NITROGEN,cpc_group::B01J,1,89550408
concept_cpc_group,concept::NITROGEN ATMOSPHERE,cpc_group::B01J,1,114750156
concept_cpc_group,concept::NITROGEN ATMOSPHERE,cpc_group::C25B,1,114750156
concept_cpc_group,concept::NITROGEN COORDINATION CARBON ELECTROCATALYST,cpc_group::B01J,1,89550408
concept_cpc_group,concept::NITROGEN COORDINATION CARBON ELECTROCATALYST,cpc_group::C25B,1,89550408
concept_cpc_group,concept::NITROGEN DOPED GRAPHENE,cpc_group::C25B,1,112719442
concept_cpc_group,concept::NITROGEN DOPED GRAPHENE LAYER,cpc_group::C25B,1,112719442
concept_cpc_group,concept::NITROGEN DOPING CARBON,cpc_group::B01J,1,116688896
concept_cpc_group,concept::NITROGEN DOPING CARBON,cpc_group::C01B,1,116688896
concept_cpc_group,concept::NITROGEN DOPING CARBON,cpc_group::C08G,1,116688896
concept_cpc_group,concept::NITROGEN DOPING CARBON,cpc_group::C09K,1,116688896
concept_cpc_group,concept::NITROGEN DOPING CARBON,cpc_group::C25B,1,116688896
concept_cpc_group,concept::NITROGEN DOPING CARBON,cpc_group::D01F,1,116688896
concept_cpc_group,concept::NITROGEN PRECURSOR,cpc_group::C25B,1,101562974
concept_cpc_group,concept::NITROGEN PRECURSOR,cpc_group::Y02E,1,101562974
concept_cpc_group,concept::NODE PARAMETER,cpc_group::C25B,1,117825503
concept_cpc_group,concept::NODE PARAMETER,cpc_group::Y02E,1,117825503
concept_cpc_group,concept::NODE PARAMETER,cpc_group::Y02P,1,117825503
concept_cpc_group,concept::NONMETAL COMPOSITE ELECTRODE,cpc_group::C25B,1,104822026
concept_cpc_group,concept::NONMETAL COMPOSITE ELECTRODE,cpc_group::Y02E,1,104822026
concept_cpc_group,concept::NONNOBLE METAL MONOATOM,cpc_group::C25B,1,111894530
concept_cpc_group,concept::NONNOBLE METAL MONOATOMIC ELECTROCATALYST,cpc_group::C25B,1,111894530
concept_cpc_group,concept::NONTOXIC CARBONACEOUS FUEL,cpc_group::Y02E,1,100799928
concept_cpc_group,concept::NP SA CATALYST,cpc_group::C25B,1,114887582
concept_cpc_group,concept::NP SA CATALYST,cpc_group::Y02E,1,114887582
concept_cpc_group,concept::OCEAN ACIDIFICATION,cpc_group::B01D,1,116285153
concept_cpc_group,concept::OCEAN ACIDIFICATION,cpc_group::B01J,1,116285153
concept_cpc_group,concept::OCEAN ACIDIFICATION,cpc_group::C02F,1,116285153
concept_cpc_group,concept::OCEAN ACIDIFICATION,cpc_group::C08F,1,116285153
concept_cpc_group,concept::OCEAN ACIDIFICATION,cpc_group::C08J,1,116285153
concept_cpc_group,concept::OCEAN ACIDIFICATION,cpc_group::C08L,1,116285153
concept_cpc_group,concept::OCEAN ACIDIFICATION,cpc_group::C25B,1,116285153
concept_cpc_group,concept::OCEAN ACIDIFICATION,cpc_group::H01M,1,116285153
concept_cpc_group,concept::OCEAN ACIDIFICATION,cpc_group::Y02P,1,116285153
concept_cpc_group,concept::OLEFIN,cpc_group::C07C,1,94621513
concept_cpc_group,concept::OLEFIN,cpc_group::C25B,1,94621513
concept_cpc_group,concept::OLEFIN,cpc_group::Y02E,1,94621513
concept_cpc_group,concept::OLEFIN,cpc_group::Y02P,1,94621513
concept_cpc_group,concept::OLEFIN OXIDE,cpc_group::C07C,1,94621513
concept_cpc_group,concept::OLEFIN OXIDE,cpc_group::C25B,1,94621513
concept_cpc_group,concept::OLEFIN OXIDE,cpc_group::Y02E,1,94621513
concept_cpc_group,concept::OLEFIN OXIDE,cpc_group::Y02P,1,94621513
concept_cpc_group,concept::ON SITE MODIFICATION,cpc_group::B22F,1,109766128
concept_cpc_group,concept::ON SITE MODIFICATION,cpc_group::B82Y,1,109766128
concept_cpc_group,concept::ON SITE MODIFICATION,cpc_group::C25B,1,109766128
concept_cpc_group,concept::OPALESCENT NANO MICROEMULSION,cpc_group::C01B,1,100868293
concept_cpc_group,concept::OPALESCENT NANO MICROEMULSION,cpc_group::C25B,1,100868293
concept_cpc_group,concept::OPALESCENT NANO MICROEMULSION,cpc_group::H01M,1,100868293
concept_cpc_group,concept::OPALESCENT NANO MICROEMULSION,cpc_group::Y02P,1,100868293
concept_cpc_group,concept::OPERABILITY,cpc_group::C25B,1,104933063
concept_cpc_group,concept::OPERABILITY,cpc_group::C25C,1,104933063
concept_cpc_group,concept::OPERABILITY,cpc_group::C25D,1,104933063
concept_cpc_group,concept::ORDERED INTERMETALLIC CUZ,cpc_group::C25B,1,115708489
concept_cpc_group,concept::ORDERED INTERMETALLIC CUZ,cpc_group::C25D,1,115708489
concept_cpc_group,concept::ORDERED INTERMETALLIC CUZN,cpc_group::C25B,1,115708489
concept_cpc_group,concept::ORDERED INTERMETALLIC CUZN,cpc_group::C25D,1,115708489
concept_cpc_group,concept::ORDERED INTERMETALLIC CUZN LAYER,cpc_group::C25B,1,115708489
concept_cpc_group,concept::ORDERED INTERMETALLIC CUZN LAYER,cpc_group::C25D,1,115708489
concept_cpc_group,concept::ORDERED MESOPOROUS CATALYST,cpc_group::C25B,1,98749181
concept_cpc_group,concept::ORDERED MESOPOROUS TEMPLATE,cpc_group::C25B,1,110888177
concept_cpc_group,concept::ORGANIC LIGAND,cpc_group::B01J,1,105418286
concept_cpc_group,concept::ORGANIC LIGAND,cpc_group::C01B,1,105418286
concept_cpc_group,concept::ORGANIC LIGAND,cpc_group::C01G,1,105418286
concept_cpc_group,concept::ORGANIC LIGAND,cpc_group::C01P,1,105418286
concept_cpc_group,concept::ORGANIC LIGAND,cpc_group::C25C,1,109733203
concept_cpc_group,concept::ORGANIC MOLECULE,cpc_group::C25B,1,100959754
concept_cpc_group,concept::OUTSIDE,cpc_group::C25B,1,102808473
concept_cpc_group,concept::OXIDATION COUPLING,cpc_group::B01J,1,115970616
concept_cpc_group,concept::OXIDATION COUPLING,cpc_group::C01B,1,115970616
concept_cpc_group,concept::OXIDATION COUPLING,cpc_group::C07C,1,115970616
concept_cpc_group,concept::OXIDATION COUPLING,cpc_group::Y02P,1,115970616
concept_cpc_group,concept::OXIDATION ELECTRODE,cpc_group::C01B,1,103934571
concept_cpc_group,concept::OXIDATION ELECTRODE,cpc_group::C07C,1,103934571
concept_cpc_group,concept::OXIDATION SIDE,cpc_group::C25B,1,102808473
concept_cpc_group,concept::OXIDE,cpc_group::C01G,1,105343084
concept_cpc_group,concept::OXIDE,cpc_group::C01P,1,105343084
concept_cpc_group,concept::OXIDE,cpc_group::H01M,1,87171430
concept_cpc_group,concept::OXIDE,cpc_group::Y02P,1,87171430
concept_cpc_group,concept::OXIDE ELECTRODE,cpc_group::B22F,1,103030257
concept_cpc_group,concept::OXIDE ELECTRODE,cpc_group::C25B,1,103030257
concept_cpc_group,concept::OXIDE ELECTRODE,cpc_group::C25D,1,103030257
concept_cpc_group,concept::OXIDE ELECTROLYTIC CELL,cpc_group::C01G,1,110495249
concept_cpc_group,concept::OXIDE ELECTROLYTIC CELL,cpc_group::C01P,1,110495249
concept_cpc_group,concept::OXIDE ELECTROLYTIC CELL,cpc_group::H01M,1,110495249
concept_cpc_group,concept::OXIDE ELECTROLYTIC CELL,cpc_group::Y02E,1,110495249
concept_cpc_group,concept::OXIDIZING OXIDATION TARGET,cpc_group::C25B,1,118081631
concept_cpc_group,concept::OXIDIZING OXIDATION TARGET,cpc_group::Y02E,1,118081631
concept_cpc_group,concept::OXY CALCINING,cpc_group::C04B,1,95617533
concept_cpc_group,concept::OXY CALCINING,cpc_group::C25B,1,95617533
concept_cpc_group,concept::OXY CALCINING,cpc_group::F23L,1,95617533
concept_cpc_group,concept::OXY CALCINING,cpc_group::Y02E,1,95617533
concept_cpc_group,concept::OXY CALCINING,cpc_group::Y02P,1,95617533
concept_cpc_group,concept::OXYGEN CARBON DIOXIDE,cpc_group::Y02E,1,105393249
concept_cpc_group,concept::OXYGEN CONCENTRATION,cpc_group::Y02E,1,105393249
concept_cpc_group,concept::OXYGEN DEFICIENT FERRITE,cpc_group::C25B,1,44441678
concept_cpc_group,concept::OXYGEN DEFICIENT FERRITE,cpc_group::Y02E,1,44441678
concept_cpc_group,concept::OXYGEN DEFICIENT FERRITE ELECTRODE,cpc_group::C25B,1,44441678
concept_cpc_group,concept::OXYGEN DEFICIENT FERRITE ELECTRODE,cpc_group::Y02E,1,44441678
concept_cpc_group,concept::OXYGEN GENERATION REACTOR,cpc_group::C25B,1,108306014
concept_cpc_group,concept::OXYGEN PRODUCTION REACTOR,cpc_group::C25B,1,108306014
concept_cpc_group,concept::OXYGEN VACANCY,cpc_group::C01G,1,105343084
concept_cpc_group,concept::OXYGEN VACANCY,cpc_group::C01P,1,105343084
concept_cpc_group,concept::OXYGEN VACANCY,cpc_group::C25B,1,105343084
concept_cpc_group,concept::OXYGEN VACANCY,cpc_group::Y02E,1,105343084
concept_cpc_group,concept::PALLADIUM MEMBRANE,cpc_group::C25B,1,114057507
concept_cpc_group,concept::PARALLEL FLOW,cpc_group::C25B,1,102358496
concept_cpc_group,concept::PARTICLE COMPOSITE ELECTRODE,cpc_group::B01J,1,91898287
concept_cpc_group,concept::PARTICLE COMPOSITE ELECTRODE,cpc_group::C25B,1,91898287
concept_cpc_group,concept::PERFLUOROSULFONATE POLYMER,cpc_group::B01D,1,109306159
concept_cpc_group,concept::PERFLUOROSULFONATE POLYMER,cpc_group::C08J,1,109306159
concept_cpc_group,concept::PERFLUOROSULFONATE POLYMER,cpc_group::C25B,1,109306159
concept_cpc_group,concept::PERFLUOROSULFONATE POLYMER,cpc_group::H01M,1,109306159
concept_cpc_group,concept::PERFLUOROSULFONATE POLYMER INTERFACE,cpc_group::B01D,1,109306159
concept_cpc_group,concept::PERFLUOROSULFONATE POLYMER INTERFACE,cpc_group::C08J,1,109306159
concept_cpc_group,concept::PERFLUOROSULFONATE POLYMER INTERFACE,cpc_group::C25B,1,109306159
concept_cpc_group,concept::PERFLUOROSULFONATE POLYMER INTERFACE,cpc_group::H01M,1,109306159
concept_cpc_group,concept::PERFORMANCE ELECTROCHEMICAL REDUCTION,cpc_group::C25B,1,115708489
concept_cpc_group,concept::PERFORMANCE ELECTROCHEMICAL REDUCTION,cpc_group::C25D,1,115708489
concept_cpc_group,concept::PERIODICAL ELECTROLYTE REPLACEMENT,cpc_group::C25B,1,100959754
concept_cpc_group,concept::PEROVSKITE ANODE,cpc_group::B82Y,1,115109027
concept_cpc_group,concept::PEROVSKITE ANODE,cpc_group::C25B,1,115109027
concept_cpc_group,concept::PEROVSKITE ANODE,cpc_group::Y02E,1,115109027
concept_cpc_group,concept::PEROVSKITE ANODE MATERIAL,cpc_group::B82Y,1,115109027
concept_cpc_group,concept::PEROVSKITE ANODE MATERIAL,cpc_group::C25B,1,115109027
concept_cpc_group,concept::PEROVSKITE ANODE MATERIAL,cpc_group::Y02E,1,115109027
concept_cpc_group,concept::PEROVSKITE DESOLVENTIZING,cpc_group::C01G,1,110495249
concept_cpc_group,concept::PEROVSKITE DESOLVENTIZING,cpc_group::C01P,1,110495249
concept_cpc_group,concept::PEROVSKITE DESOLVENTIZING,cpc_group::C25B,1,110495249
concept_cpc_group,concept::PEROVSKITE DESOLVENTIZING,cpc_group::H01M,1,110495249
concept_cpc_group,concept::PEROVSKITE DESOLVENTIZING,cpc_group::Y02E,1,110495249
concept_cpc_group,concept::PEROVSKITE DOPED REACTION,cpc_group::C01G,1,110495249
concept_cpc_group,concept::PEROVSKITE DOPED REACTION,cpc_group::C01P,1,110495249
concept_cpc_group,concept::PEROVSKITE DOPED REACTION,cpc_group::C25B,1,110495249
concept_cpc_group,concept::PEROVSKITE DOPED REACTION,cpc_group::H01M,1,110495249
concept_cpc_group,concept::PEROVSKITE DOPED REACTION,cpc_group::Y02E,1,110495249
concept_cpc_group,concept::PEROVSKITE FUEL ELECTRODE MATERIAL,cpc_group::B82Y,1,115109027
concept_cpc_group,concept::PEROVSKITE FUEL ELECTRODE MATERIAL,cpc_group::C25B,1,115109027
concept_cpc_group,concept::PEROVSKITE FUEL ELECTRODE MATERIAL,cpc_group::Y02E,1,115109027
concept_cpc_group,concept::PEROVSKITE OXIDE CATHODE,cpc_group::C01G,1,110495249
concept_cpc_group,concept::PEROVSKITE OXIDE CATHODE,cpc_group::C01P,1,110495249
concept_cpc_group,concept::PEROVSKITE OXIDE CATHODE,cpc_group::C25B,1,110495249
concept_cpc_group,concept::PEROVSKITE OXIDE CATHODE,cpc_group::H01M,1,110495249
concept_cpc_group,concept::PEROVSKITE OXIDE CATHODE,cpc_group::Y02E,1,110495249
concept_cpc_group,concept::PEROVSKITE STRUCTURE,cpc_group::C01G,1,105343084
concept_cpc_group,concept::PEROVSKITE STRUCTURE,cpc_group::C01P,1,105343084
concept_cpc_group,concept::PEROVSKITE STRUCTURE,cpc_group::C25B,1,105343084
concept_cpc_group,concept::PEROVSKITE STRUCTURE,cpc_group::Y02E,1,105343084
concept_cpc_group,concept::PHENYL PORPHYRIN,cpc_group::C08G,1,117641010
concept_cpc_group,concept::PHENYL PORPHYRIN,cpc_group::C08J,1,117641010
concept_cpc_group,concept::PHENYL PORPHYRIN,cpc_group::C25B,1,117641010
concept_cpc_group,concept::PHENYL PORPHYRIN,cpc_group::H01M,1,117641010
concept_cpc_group,concept::PHOSGENE,cpc_group::C25B,1,110503287
concept_cpc_group,concept::PHOSGENE,cpc_group::Y02E,1,110503287
concept_cpc_group,concept::PHOSPHONIUM ION,cpc_group::C01B,1,84680718
concept_cpc_group,concept::PHOSPHONIUM ION,cpc_group::C25B,1,84680718
concept_cpc_group,concept::PHOSPHORUS,cpc_group::C25B,1,108569271
concept_cpc_group,concept::PHOTOCATALYTIC,cpc_group::B01J,1,115970616
concept_cpc_group,concept::PHOTOCATALYTIC,cpc_group::C01B,1,115970616
concept_cpc_group,concept::PHOTOCATALYTIC,cpc_group::C07C,1,115970616
concept_cpc_group,concept::PHOTOCATALYTIC,cpc_group::Y02P,1,115970616
concept_cpc_group,concept::PHOTOCATALYTIC CO2PREPARATION,cpc_group::B01J,1,115970616
concept_cpc_group,concept::PHOTOCATALYTIC CO2PREPARATION,cpc_group::C01B,1,115970616
concept_cpc_group,concept::PHOTOCATALYTIC CO2PREPARATION,cpc_group::C07C,1,115970616
concept_cpc_group,concept::PHOTOCATALYTIC CO2PREPARATION,cpc_group::Y02P,1,115970616
concept_cpc_group,concept::PHOTOCATHODE,cpc_group::C23C,1,92032595
concept_cpc_group,concept::PHOTOCATHODE,cpc_group::C25B,1,92032595
concept_cpc_group,concept::PHOTOCATHODE,cpc_group::Y02P,1,92032595
concept_cpc_group,concept::PHOTOCHEMICAL PLATING MODE,cpc_group::C25B,1,102226793
concept_cpc_group,concept::PHOTOCHEMICAL PLATING MODE,cpc_group::Y02E,1,102226793
concept_cpc_group,concept::PHOTOELECTRIC CATALYTIC REDUCTION,cpc_group::C25B,1,105437834
concept_cpc_group,concept::PHOTOELECTROCATALYTIC REDUCTION,cpc_group::C25B,1,105437834
concept_cpc_group,concept::PHTHALOCYANINE CATALYST,cpc_group::C01B,1,116476220
concept_cpc_group,concept::PHTHALOCYANINE CATALYST,cpc_group::C25B,1,116476220
concept_cpc_group,concept::PHTHALOCYANINE SINGLE ATOM CLUSTER,cpc_group::C25B,1,115363192
concept_cpc_group,concept::PHTHALOCYANINE SINGLE ATOM CLUSTER,cpc_group::Y02E,1,115363192
concept_cpc_group,concept::PLASMA JET GENERATOR,cpc_group::B01J,1,107376902
concept_cpc_group,concept::PLASMA JET GENERATOR,cpc_group::C01B,1,107376902
concept_cpc_group,concept::POISONING UNDESIRED REACTION,cpc_group::C25B,1,44789699
concept_cpc_group,concept::POLYACRYLONITRILE,cpc_group::C25B,1,118096155
concept_cpc_group,concept::POLYARYL PIPERIDINE POLYMER,cpc_group::C08G,1,118157483
concept_cpc_group,concept::POLYARYL PIPERIDINE POLYMER,cpc_group::C08J,1,118157483
concept_cpc_group,concept::POLYARYL PIPERIDINE POLYMER,cpc_group::C25B,1,118157483
concept_cpc_group,concept::POLYARYL PIPERIDINIUM,cpc_group::C08G,1,118157483
